"group_plant_code","group_plant_name","plant_code","plant_name","breed_code","breed_name","breed_characteristic"
"01","ข้าว","012000","ข้าวนาปรัง","012103","ข้าว กข 10","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012104","ข้าวสุพรรณบุรี 60","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012105","ข้าวบาสมาติ","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012106","ข้าวชัยนาท 1","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012107","ข้าวปทุมธานี 1","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012108","ข้าวสุพรรณบุรี 1","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012109","ข้าวสุพรรณบุรี 2","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012110","ข้าวสุพรรณบุรี 3","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012111","ข้าวสุพรรณบุรี 90","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012112","ข้าวพิษณุโลก 2","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012113","ข้าวหอมคลองหลวง 1","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012114","ข้าวหอมสุพรรณบุรี","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012115","ข้าวญี่ปุ่น","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012116","ข้าว กข 29 (ชัยนาท 80)","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012117","ข้าว กข 31 (ปทุมธานี 80)","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012118","ข้าว เหนียวสันป่าตอง","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012119","ข้าว กข 15","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012120","ข้าว ขาวดอกมะลิ 105","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012121","ข้าว สุพรรณบุรี 4","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012122","ข้าว กข 41","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012123","ข้าว ชัยนาท 2 ","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012124","ข้าว ปทุมธานี 90","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012125","ข้าว พิษณุโลก 1","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012126","ข้าว พิษณุโลก","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012127","ข้าว บางแตน","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012128","ข้าว ปทุมธานี 2","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012129","ข้าว กข 7","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012130","ข้าว กข 14","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012131","ข้าว กข 33","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012132","ข้าว ท่าดอกคำ","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012133","ข้าวเหนียวสันป่าตอง 1","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012134","ข้าวซีพี 111","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012135","ข้าวสุพรรณบุรี 35","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012136","ข้าว เหนียวสกลนคร","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012137","ข้าว กข 47","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012138","ข้าวเจ้าพระยา","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012139","ข้าวพิษณุโลก60-2","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012140","ข้าวราชินี","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012141","ข้าวพวงทอง","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012142","ข้าว กข51","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012143","ข้าว75 วัน","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012144","ข้าวเหนียวดำลืมผัว","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012145","ข้าวเหนียวอุบล","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012146","ข้าว กข 43","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012147","ข้าว หอมชลสิทธิ์","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012148","ข้าว กข49","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012149","ข้าวเจ้าไรซ์เบอรี่","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012150","ข้าว กข 57",
"01","ข้าว","012000","ข้าวนาปรัง","012151","ข้าว กข 63",
"01","ข้าว","012000","ข้าวนาปรัง","012152","ข้าว สินเหล็ก",
"01","ข้าว","012000","ข้าวนาปรัง","012153","ข้าว หอมนิล",
"01","ข้าว","012000","ข้าวนาปรัง","012197","ข้าวเจ้า พันธุ์อื่นๆ","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012198","ข้าวเหนียว พันธุ์อื่นๆ","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","012000","ข้าวนาปรัง","012199","ข้าวนาปรังพันธุ์อื่นๆ","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013100","ข้าวไร่","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013101","ข้าวไร่เหลืองประทิว 1","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013102","ข้าวไร่เหลืองประทิว 2","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013103","ข้าวไร่เหลืองประทิว 3","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013104","ข้าวไร่ดอกพะยอม","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013500","ข้าวไร่ข้าวเจ้า","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013699","ข้าวเจ้าพันธุ์พื้นเมือง","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013700","ข้าวไร่ข้าวเหนียว","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013899","ข้าวเหนียวพันธุ์พื้นเมือง","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"01","ข้าว","013000","ข้าวไร่","013999","ข้าวไร่พันธุ์พื้นเมืองอื่นๆ","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"02","พืชไร่","020010","กก","020010","กก","น้ำหนักลำต้นแห้ง"
"02","พืชไร่","020020","ข้าวบาร์เลย์","020020","ข้าวบาร์เลย์","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"02","พืชไร่","020030","ข้าวโพดเลี้ยงสัตว์","020030","ข้าวโพดเลี้ยงสัตว์","น้ำหนักเมล็ดแห้งที่สีออกจากฝัก"
"02","พืชไร่","020040","ข้าวฟ่างไม้กวาด","020040","ข้าวฟ่างไม้กวาด","น้ำหนักช่อแห้ง"
"02","พืชไร่","020050","ข้าวฟ่างเลี้ยงสัตว์","020050","ข้าวฟ่างเลี้ยงสัตว์","น้ำหนักเมล็ดแห้งที่สีออกจากช่อแล้ว"
"02","พืชไร่","020060","ข้าวไรย์","020060","ข้าวไรย์","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"02","พืชไร่","020070","ข้าวสาลี","020070","ข้าวสาลี","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"02","พืชไร่","020080","ข้าวโอ๊ต","020080","ข้าวโอ๊ต","เมล็ดข้าวเปลือกแห้งที่ผ่านการนวดแล้ว"
"02","พืชไร่","020090","งาขาว","020090","งาขาว","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020100","งาแดง","020100","งาแดง","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020110","งาดำ","020110","งาดำ","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020120","ถั่วเขียวผิวดำ","020120","ถั่วเขียวผิวดำ","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020130","ถั่วเขียวผิวมัน","020130","ถั่วเขียวผิวมัน","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020140","ถั่วดำ","020140","ถั่วดำ","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020150","ถั่วนิ้วนางแดง","020150","ถั่วนิ้วนางแดง","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020160","ถั่วปันหยี(ถั่วหรั่ง)","020160","ถั่วปันหยี(ถั่วหรั่ง)","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020170","ถั่วพุ่ม","020170","ถั่วพุ่ม","น้ำหนัก เมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020180","ถั่วลิสง","020180","ถั่วลิสง","น้ำหนักเมล็ดทั้งเปลือกแห้ง"
"02","พืชไร่","020190","ถั่วเหลือง","020190","ถั่วเหลือง","น้ำหนักเมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020200","ถั่วเหลืองฝักสด","020200","ถั่วเหลืองฝักสด","น้ำหนักฝักสดรวมทั้งต้นซึ่งตัดรากและใบ"
"02","พืชไร่","020210","ถั่วอื่นๆ","020210","ถั่วอื่นๆ","น้ำหนักเมล็ดแห้ง"
"02","พืชไร่","020220","ทานตะวัน","020220","ทานตะวัน","น้ำหนักเมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020230","ปอกระเจา","020230","ปอกระเจา","น้ำหนักปอฟอก"
"02","พืชไร่","020240","ปอแก้ว","020240","ปอแก้ว","น้ำหนักปอฟอก"
"02","พืชไร่","020250","ปอคิวบา","020250","ปอคิวบา","น้ำหนักปอฟอก"
"02","พืชไร่","020260","ปอสา","020260","ปอสา","น้ำหนักปอฟอก"
"02","พืชไร่","020270","ป่านศรนารายณ์","020270","ป่านศรนารายณ์","น้ำหนักเส้นใยที่ลอกเปลือก"
"02","พืชไร่","020280","เผือก","020280","เผือก","น้ำหนักหัวสด"
"02","พืชไร่","020290","ฝ้าย","020290","ฝ้าย","น้ำหนักปุยฝ้ายรวมเมล็ด"
"02","พืชไร่","020300","มันแกว","020300","มันแกว","น้ำหนักหัวมันสด"
"02","พืชไร่","020310","มันเทศ","020310","มันเทศ","น้ำหนักหัวมันสด"
"02","พืชไร่","020320","มันฝรั่ง","020320","มันฝรั่ง","น้ำหนักหัวมันสด"
"02","พืชไร่","020340","ยาสูบ","020340","ยาสูบพันธุ์อื่นๆ","น้ำหนักใบยาสูบแห้ง"
"02","พืชไร่","020340","ยาสูบ","020341","ยาสูบพันธุ์พื้นเมือง","น้ำหนักใบยาสูบแห้ง"
"02","พืชไร่","020340","ยาสูบ","020342","ยาสูบพันธุ์เตอร์กิส","น้ำหนักใบยาสูบแห้ง"
"02","พืชไร่","020340","ยาสูบ","020343","ยาสูบพันธุ์เบอร์เลย์","น้ำหนักใบยาสูบแห้ง"
"02","พืชไร่","020340","ยาสูบ","020344","ยาสูบพันธุ์เวอร์จิเนียร์","น้ำหนักใบยาสูบแห้ง"
"02","พืชไร่","020350","ละหุ่ง","020350","ละหุ่ง","น้ำหนักเมล็ดที่กะเทาะจากฝัก"
"02","พืชไร่","020360","ลูกเดือย","020360","ลูกเดือย","น้ำหนักเมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020370","แห้ว","020370","แห้ว","น้ำหนักผลสด"
"02","พืชไร่","020380","อ้อยเคี้ยว","020380","อ้อยเคี้ยว","น้ำหนักลำอ้อยสดที่ตัดใบแล้ว"
"02","พืชไร่","020390","อ้อยโรงงาน","020390","อ้อยโรงงาน","น้ำหนักลำอ้อยสดที่ตัดใบแล้ว"
"02","พืชไร่","020400","ถั่วแดงหลวง","020400","ถั่วแดงหลวง","น้ำหนักเมล็ดแห้งที่ผ่านการนวด"
"02","พืชไร่","020410","สับปะรด","020411","สับปะรดบริโภคสด","น้ำหนักผลสด"
"02","พืชไร่","020410","สับปะรด","020412","สับปะรดโรงงาน","น้ำหนักผลสด"
"02","พืชไร่","020420","หญ้าเลี้ยงสัตว์","020421","หญ้าเลี้ยงสัตว์","น้ำหนักหญ้าสด"
"02","พืชไร่","020430","มันขี้หนู","020430","มันขี้หนู","น้ำหนักผลสด"
"02","พืชไร่","020440","ปอเทือง","020440","ปอเทือง","น้ำหนักปอฟอก"
"02","พืชไร่","020450","ถั่วพร้า","020450","ถั่วพร้า","น้ำหนักฝักแห้ง"
"02","พืชไร่","020460","กระจับ","020460","กระจับ","น้ำหนักผลสด"
"02","พืชไร่","020470","มันหวานญี่ปุ่น","020470","มันหวานญี่ปุ่น","น้ำหนักหัวมันสด"
"02","พืชไร่","020480","มะเยาหิน","020480","มะเยาหิน","น้ำหนักผลแก่และเมล็ด"
"02","พืชไร่","020490","มันสำปะหลังบริโภคสด","020491","พันธุ์ห้านาที","น้ำหนักหัวมันสด"
"02","พืชไร่","020490","มันสำปะหลังบริโภคสด","020492","พันธุ์ระยอง 2","น้ำหนักหัวมันสด"
"02","พืชไร่","020490","มันสำปะหลังบริโภคสด","020493","มันสำปะหลังบริโภคพันธุ์อื่นๆ","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020500","มันสำปะหลังโรงงาน","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020501","พันธุ์ระยอง 1","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020502","พันธุ์ระยอง 3","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020503","พันธุ์ระยอง 5","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020504","พันธุ์ระยอง 60","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020505","พันธุ์ระยอง 90","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020506","พันธุ์ KU50","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020507","พันธุ์ห้วยบง","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020508","พันธุ์ระยอง 7","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020509","พันธุ์ห้วยบง 60","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020510","พันธุ์ห้วยบง 80","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020511","พันธุ์ระยอง 9","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020512","พันธุ์ระยอง 70","น้ำหนักหัวมันสด"
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020513","พันธุ์ระยอง 11",
"02","พืชไร่","020500","มันสำปะหลังโรงงาน","020599","มันสำปะหลังโรงงานพันธุ์อื่นๆ","น้ำหนักผลสด"
"02","พืชไร่","020520","ถั่วอะซูกิ","020520","ถั่วอะซูกิ","น้ำหนักเมล็ดแห้ง"
"02","พืชไร่","020530","ข้าวโพดเลี้ยงสัตว์(เมล็ดพันธุ์)","020530","ข้าวโพดเลี้ยงสัตว์(เมล็ดพันธุ์)","น้ำหนักเมล็ดแห้ง"
"02","พืชไร่","020540","ถั่วดาวอินคา","020540","ถั่วดาวอินคา",
"02","พืชไร่","029999","พืชไร่อื่นๆ","029999","พืชไร่อื่นๆ","น้ำหนักผลสด"
"03","พืชผัก","030010","กระเจี๊ยบเขียว","030010","กระเจี๊ยบเขียว","น้ำหนักฝักสด"
"03","พืชผัก","030020","กระเฉด","030020","กระเฉด","น้ำหนักยอดสด"
"03","พืชผัก","030030","กระชาย","030030","กระชาย","น้ำหนักหัวสด"
"03","พืชผัก","030040","กระเทียมใบ","030040","กระเทียมใบ","น้ำหนักใบ และลำต้น"
"03","พืชผัก","030050","กระเทียมหัว","030050","กระเทียมหัว","น้ำหนักหัวรวมใบ"
"03","พืชผัก","030060","กะเพรา","030060","กะเพรา","น้ำหนักใบ และลำต้น"
"03","พืชผัก","030070","กะหล่ำดอก","030070","กะหล่ำดอก","น้ำหนักดอก ลำต้น และ ใบบางส่วน"
"03","พืชผัก","030080","กะหล่ำปม","030080","กะหล่ำปม","น้ำหนักใบ และลำต้น"
"03","พืชผัก","030090","กะหล่ำปลี","030090","กะหล่ำปลี","น้ำหนักใบ และลำต้น"
"03","พืชผัก","030100","กุยช่าย","030100","กุยช่าย","น้ำหนักใบ และลำต้น"
"03","พืชผัก","030110","ขมิ้น","030110","ขมิ้น","น้ำหนักแง่งสด"
"03","พืชผัก","030120","ข่า","030120","ข่า","น้ำหนักแง่งสด"
"03","พืชผัก","030130","ขิง","030130","ขิง","น้ำหนักแง่งสด"
"03","พืชผัก","030140","ข้าวโพดฝักอ่อน","030140","ข้าวโพดฝักอ่อน","น้ำหนักฝักอ่อนทั้งเปลือก"
"03","พืชผัก","030150","ข้าวโพดรับประทานฝักสด","030150","ข้าวโพดรับประทานฝักสด","น้ำหนักฝักสด"
"03","พืชผัก","030160","ข้าวโพดหวาน","030160","ข้าวโพดหวาน","น้ำหนักฝักสด"
"03","พืชผัก","030170","คะน้า","030170","คะน้า","น้ำหนักใบ และลำต้น "
"03","พืชผัก","030180","แคนตาลูป","030180","แคนตาลูป","น้ำหนักผลสด"
"03","พืชผัก","030190","แครอท","030190","แครอท","น้ำหนักผลสด"
"03","พืชผัก","030200","ชะอม","030200","ชะอม","น้ำหนักใบ และลำต้น"
"03","พืชผัก","030210","ตะไคร้","030210","ตะไคร้","น้ำหนักลำต้น และราก"
"03","พืชผัก","030220","ตั้งโอ๋","030220","ตั้งโอ๋","น้ำหนักใบ ลำต้น และราก"
"03","พืชผัก","030230","ตำลึง","030230","ตำลึง","น้ำหนักใบ และ ลำต้น"
"03","พืชผัก","030240","แตงกวา","030240","แตงกวา","น้ำหนักผลสด"
"03","พืชผัก","030250","แตงกวาญี่ปุ่น(แตงกวาสำหรับดอง)","030250","แตงกวาญี่ป่น","น้ำหนักผลสด"
"03","พืชผัก","030260","แตงร้าน","030260","แตงร้าน","น้ำหนักผลสด"
"03","พืชผัก","030270","แตงไทย","030270","แตงไทย","น้ำหนักผลสด"
"03","พืชผัก","030280","แตงโมเนื้อ","030280","แตงโมเนื้อ","น้ำหนักผลสด"
"03","พืชผัก","030290","แตงโมเมล็ด","030290","แตงโมเมล็ด","น้ำหนักเมล็ดแตงโมตากแห้ง"
"03","พืชผัก","030300","แตงโมอ่อน","030300","แตงโมอ่อน","น้ำหนักผลสด"
"03","พืชผัก","030310","ถั่วแขก","030310","ถั่วแขก","น้ำหนักฝักสด"
"03","พืชผัก","030320","ถั่วฝักยาว","030320","ถั่วฝักยาว","น้ำหนักฝักสด"
"03","พืชผัก","030330","ถั่วพู","030330","ถั่วพู","น้ำหนักฝักสด"
"03","พืชผัก","030340","ถั่วลันเตา","030340","ถั่วลันเตา","น้ำหนักฝักสด"
"03","พืชผัก","030350","น้ำเต้า","030350","น้ำเต้า","น้ำหนักผลสด"
"03","พืชผัก","030360","บล็อคโคลี่","030360","บรอกโคลี","น้ำหนักดอก ลำต้นและใบบางส่วน"
"03","พืชผัก","030370","บวบ","030370","บวบ","น้ำหนักผลสด"
"03","พืชผัก","030380","บัวสาย","030380","บัวสาย","น้ำหนักก้านดอก"
"03","พืชผัก","030390","ปวยเล้ง","030390","ปวยเล้ง","น้ำหนักใบ และ ลำต้น"
"03","พืชผัก","030400","ผักกวางตุ้ง","030400","ผักกวางตุ้ง","น้ำหนักใบ และ ลำต้น"
"03","พืชผัก","030410","ผักกาดขาวปลี","030410","ผักกาดขาวปลี","น้ำหนักใบ และ ลำต้น"
"03","พืชผัก","030420","ผักกาดเขียวปลี","030420","ผักกาดเขียวปลี","น้ำหนักใบ และ ลำต้น"
"03","พืชผัก","030430","ผักกาดหอม","030430","ผักกาดหอม","น้ำหนักใบ และ ลำต้น"
"03","พืชผัก","030440","ผักกาดหัว (หัวไชเท้า)","030440","ผักกาดหัว","น้ำหนักหัวสด"
"03","พืชผัก","030450","ผักกาดอื่นๆ","030450","ผักกาดอื่นๆ","น้ำหนักใบ และ ลำต้น"
"03","พืชผัก","030460","ผักขมจีน","030460","ผักขมจีน","น้ำหนักใบ ลำต้นและ ราก "
"03","พืชผัก","030470","ผักคึ่นฉ่าย","030470","ผักคึ่นฉ่าย","น้ำหนักใบ ลำต้นและ ราก "
"03","พืชผัก","030480","ผักโขม","030480","ผักโขม","น้ำหนักใบ ลำต้นและ ราก "
"03","พืชผัก","030490","ผักชี","030490","ผักชี","น้ำหนักใบ ลำต้นและ ราก "
"03","พืชผัก","030500","ผักชีฝรั่ง","030500","ผักชีฝรั่ง","น้ำหนักใบ ลำต้นและ ราก "
"03","พืชผัก","030510","ผักบุ้งจีน","030510","ผักบุ้งจีน","น้ำหนักใบ ลำต้นและ ราก "
"03","พืชผัก","030520","ผักบุ้งเมล็ด","030520","ผักบุ้งเมล็ด","น้ำหนักเมล็ดผักบุ้งแห้ง"
"03","พืชผัก","030530","ผักบุ้งน้ำ","030530","ผักบุ้งน้ำ","น้ำหนักเมล็ดผักบุ้งแห้ง"
